Date,Total Fund USD,Fund Cumulative in USD,Fund Cumulative
8/10/2021,1645.237403,1156.237403,489
8/10/2021,1582.600857,1089.600857,493
8/10/2021,1604.813039,1111.813039,493
8/10/2021,1627.025221,1134.025221,493
8/10/2021,1649.237403,1156.237403,493
8/10/2021,1317.9194,822.9194004,495
8/10/2021,1340.266857,845.2668573,495
8/10/2021,1362.479039,867.4790391,495
8/10/2021,1384.691221,889.6912209,495
8/10/2021,1406.903403,911.9034027,495
8/10/2021,1429.115585,934.1155845,495
8/10/2021,1451.327766,956.3277663,495
8/10/2021,1473.539948,978.5399481,495
8/10/2021,1495.75213,1000.75213,495
8/10/2021,1517.964312,1022.964312,495
8/10/2021,1540.176494,1045.176494,495
8/10/2021,1623.025221,1134.025221,489
8/10/2021,1562.388675,1067.388675,495
8/10/2021,1584.600857,1089.600857,495
8/10/2021,1386.691221,889.6912209,497
8/10/2021,1606.813039,1111.813039,495
8/10/2021,1629.025221,1134.025221,495
8/10/2021,1651.237403,1156.237403,495
8/10/2021,1319.9194,822.9194004,497
8/10/2021,1560.388675,1067.388675,493
8/10/2021,1538.176494,1045.176494,493
8/10/2021,1515.964312,1022.964312,493
8/10/2021,1493.75213,1000.75213,493
8/10/2021,1313.9194,822.9194004,491
8/10/2021,1336.266857,845.2668573,491
8/10/2021,1358.479039,867.4790391,491
8/10/2021,1380.691221,889.6912209,491
8/10/2021,1402.903403,911.9034027,491
8/10/2021,1425.115585,934.1155845,491
8/10/2021,1447.327766,956.3277663,491
8/10/2021,1469.539948,978.5399481,491
8/10/2021,1491.75213,1000.75213,491
8/10/2021,1513.964312,1022.964312,491
8/10/2021,1536.176494,1045.176494,491
8/10/2021,1342.266857,845.2668573,497
8/10/2021,1558.388675,1067.388675,491
8/10/2021,1602.813039,1111.813039,491
8/10/2021,1625.025221,1134.025221,491
8/10/2021,1647.237403,1156.237403,491
8/10/2021,1315.9194,822.9194004,493
8/10/2021,1338.266857,845.2668573,493
8/10/2021,1360.479039,867.4790391,493
8/10/2021,1382.691221,889.6912209,493
8/10/2021,1404.903403,911.9034027,493
8/10/2021,1427.115585,934.1155845,493
8/10/2021,1449.327766,956.3277663,493
8/10/2021,1471.539948,978.5399481,493
8/10/2021,1580.600857,1089.600857,491
8/10/2021,1364.479039,867.4790391,497
8/15/2021,842.8472736,842.8472736,497
8/29/2021,836.5031943,836.5031943,497
8/29/2021,795.6895332,795.6895332,497
8/29/2021,822.8986406,822.8986406,497
9/1/2021,787.7857574,787.7857574,497
9/1/2021,743.2432432,743.2432432,497
9/1/2021,825.475577,825.475577,497
9/4/2021,700.8007233,700.8007233,497
9/4/2021,782.996445,782.996445,497
9/5/2021,628.3999918,628.3999918,497
9/5/2021,696.8964265,696.8964265,497
9/5/2021,758.5432178,758.5432178,497
9/5/2021,826.3546882,826.3546882,497
9/5/2021,696.2114622,696.2114622,497
9/7/2021,761.7193097,761.7193097,497
9/7/2021,812.8908654,812.8908654,497
9/9/2021,775.1692613,775.1692613,497
9/9/2021,734.061489,734.061489,497
9/11/2021,654.8762961,654.8762961,497
9/11/2021,712.6947242,712.6947242,497
9/12/2021,644.5515768,644.5515768,497
9/12/2021,729.9025897,729.9025897,497
9/18/2021,640.0654481,640.0654481,497
9/18/2021,733.9905367,733.9905367,497
9/19/2021,737.3936196,737.3936196,497
9/19/2021,666.6094949,666.6094949,497
9/25/2021,750.9326172,750.9326172,497
9/25/2021,664.0813479,664.0813479,497
9/26/2021,765.4078287,765.4078287,497
9/26/2021,682.6923342,682.6923342,497
10/1/2021,1317.996386,781.9963864,536
10/1/2021,1309.746174,773.746174,536
10/1/2021,1278.807877,742.8078773,536
10/1/2021,1272.996386,781.9963864,491
10/1/2021,1264.746174,773.746174,491
10/1/2021,1233.807877,742.8078773,491
10/2/2021,701.6921939,701.6921939,491
10/2/2021,776.1774183,776.1774183,491
10/3/2021,707.899296,707.899296,491
10/3/2021,712.037364,712.037364,491
10/3/2021,811.3509964,811.3509964,491
10/8/2021,820.9995382,820.9995382,491
10/8/2021,823.7815972,823.7815972,491
10/8/2021,880.8138079,880.8138079,491
10/8/2021,923.9357233,923.9357233,491
10/8/2021,932.2819005,932.2819005,491
10/9/2021,849.0468902,849.0468902,491
10/9/2021,945.0535689,945.0535689,491
10/10/2021,876.1792125,876.1792125,491
10/10/2021,968.0116878,968.0116878,491
10/10/2021,976.3600946,976.3600946,491
10/10/2021,1004.188117,1004.188117,491
10/16/2021,928.0189612,928.0189612,491
10/16/2021,1012.166303,1012.166303,491
10/17/2021,942.7447461,942.7447461,491
10/17/2021,1005.855253,1005.855253,491
10/23/2021,867.0000602,867.0000602,491
10/23/2021,1016.109561,1016.109561,491
10/24/2021,1005.356472,1005.356472,491
10/24/2021,1054.103809,1054.103809,491
10/24/2021,945.1391736,945.1391736,491
10/30/2021,943.4391985,943.4391985,491
10/30/2021,1014.699102,1014.699102,491
11/3/2021,779.3422257,779.3422257,491
11/13/2021,774.9853194,774.9853194,491
11/13/2021,688.1421911,688.1421911,491
11/14/2021,706.7514329,706.7514329,491
11/14/2021,785.323787,785.323787,491
11/20/2021,681.3885777,681.3885777,491
11/20/2021,757.5871003,757.5871003,491
11/21/2021,691.4146991,691.4146991,491
11/21/2021,748.8977951,748.8977951,491
11/27/2021,670.4230336,670.4230336,491
11/27/2021,746.819173,746.819173,491
11/28/2021,744.8087483,744.8087483,491
11/28/2021,680.4751572,680.4751572,491
11/29/2021,713.178066,713.178066,491
12/4/2021,634.8866951,634.8866951,491
12/4/2021,727.6768965,727.6768965,491
12/5/2021,661.1100129,661.1100129,491
12/5/2021,721.6253616,721.6253616,491
12/11/2021,648.3272528,648.3272528,491
12/11/2021,738.1063147,738.1063147,491
12/12/2021,715.6615493,715.6615493,491
12/12/2021,670.7720183,670.7720183,491
12/13/2021,702.0586611,702.0586611,491
12/18/2021,679.6426722,679.6426722,491
12/18/2021,614.9289227,614.9289227,491
12/20/2021,644.5893913,644.5893913,491
12/22/2021,1236.300118,660.3001179,576
12/22/2021,1228.166841,652.1668406,576
12/26/2021,581.3915501,581.3915501,576
12/26/2021,638.5628762,638.5628762,576
1/5/2022,616,638.5628762,616
1/5/2022,626,638.5628762,626
1/5/2022,621,638.5628762,621
1/15/2022,806,638.5628762,806
1/15/2022,676,638.5628762,676
1/15/2022,726,638.5628762,726
1/15/2022,766,638.5628762,766
1/15/2022,846,638.5628762,846
1/15/2022,651,638.5628762,651
1/22/2022,599.2308278,599.2308278,651
1/22/2022,519.2673825,519.2673825,651
1/23/2022,578.2880207,578.2880207,651
1/23/2022,536.4024065,536.4024065,651
1/28/2022,560.8528561,560.8528561,651
1/29/2022,580.905463,580.905463,651
1/29/2022,491.7342128,491.7342128,651
1/29/2022,486.564865,486.564865,651
1/30/2022,569.9205988,569.9205988,651
1/30/2022,516.9347835,516.9347835,651
2/6/2022,1424.562965,518.5629647,906
2/6/2022,1535.825516,629.8255165,906
2/10/2022,936,629.8255165,936
2/10/2022,966,629.8255165,966
2/12/2022,566.5545279,566.5545279,966
2/12/2022,541.157256,541.157256,966
2/12/2022,640.7927075,640.7927075,966
2/12/2022,476.687258,476.687258,966
2/19/2022,633.6153567,633.6153567,966
2/19/2022,539.8852744,539.8852744,966
2/20/2022,592.3741205,592.3741205,966
2/20/2022,622.3677469,622.3677469,966
2/26/2022,413.049731,413.049731,966
2/27/2022,356.4675761,356.4675761,966
2/27/2022,495.0938556,495.0938556,966
3/12/2022,407.5283188,407.5283188,966
3/12/2022,462.741833,462.741833,966
3/13/2022,375.1013343,375.1013343,966
3/18/2022,1006,375.1013343,1006
3/19/2022,463.4615385,463.4615385,1006
3/22/2022,1513.889908,467.8899083,1046
3/22/2022,1608.04732,562.0473201,1046
3/22/2022,1569.418638,523.4186383,1046
3/22/2022,1530.789957,484.7899565,1046
3/22/2022,1521.132786,475.1327861,1046
3/22/2022,1518.718493,472.7184935,1046
3/22/2022,1516.304201,470.3042009,1046
3/26/2022,581.6155989,581.6155989,1046
3/26/2022,641.7827298,641.7827298,1046
4/10/2022,652.6275849,652.6275849,1046
4/10/2022,728.5145134,728.5145134,1046
4/16/2022,647.0219436,647.0219436,1046
4/16/2022,722.2570533,722.2570533,1046
4/23/2022,787.6923077,787.6923077,1046
4/23/2022,732.991453,732.991453,1046
4/30/2022,,732.991453,1046
4/30/2022,,732.991453,1046
5/3/2022,0,,0
5/3/2022,523,,523
5/3/2022,523,,523
5/3/2022,523,,523
5/3/2022,0,,0
5/3/2022,0,,0
5/7/2022,,,
5/7/2022,,,
5/7/2022,,,
